title,viewCount,publishedAt,duration
【Minecraft】【雑談】共同生活６日目　領地の大発展！！　＃シャルドラ【島村シャルロット / ハニスト】,7442,2020-11-14T18:32:27Z,PT4H2M36S
【APEX】目指せプラチナ！！　#シャルのひつじ【島村シャルロット / ハニスト】,3850,2020-11-14T09:40:24Z,PT4H10M7S
【ピクミン３デラックス】　＃3　無事に故郷に帰れるのか！？　＃シャルのひつじ【島村シャルロット / ハニスト】,3771,2020-11-13T14:29:26Z,PT3H14S
【Minecraft】【ゲリラ】お眠な悪魔のマインクラフト　シャルクラ＃219【島村シャルロット / ハニスト】,3332,2020-11-12T17:04:34Z,PT1H22M19S
【Minecraft】【雑談】作業をしながらプチ報告　シャルクラ＃218【島村シャルロット / ハニスト】,4596,2020-11-10T16:50:22Z,PT2H39M11S
【ピクミン３デラックス】　＃2　青ピクミンを探して4時間！　＃シャルのひつじ【島村シャルロット / ハニスト】,5418,2020-11-09T18:42:02Z,PT4H24M12S
【ピクミン３】人生初のピクミン！楽しもう！！　＃シャルのひつじ【島村シャルロット / ハニスト】,7938,2020-11-08T09:13:51Z,PT3H55M38S
【APEX】新シーズンを楽しもう！！　#シャルのひつじ【島村シャルロット / ハニスト】,3613,2020-11-07T10:02:45Z,PT2H34M22S
【Minecraft】【雑談】そろそろ天井を完成させたい！！　シャルクラ＃217【島村シャルロット / ハニスト】,3213,2020-11-05T16:48:40Z,PT2H30M11S
【VTuber】【雑談】シャルラジ 第22回　いい推しの日ってシャルの事！？　＃シャルのひつじ【島村シャルロット / ハニスト】,3087,2020-11-04T04:06:53Z,PT1H2M28S
【Minecraft】【雑談】二階の天井貼りながらお土産話♪　シャルクラ＃216【島村シャルロット / ハニスト】,3653,2020-11-03T17:00:25Z,PT2H48M31S
【VTuber】【朗読】第２回「白雪姫」　＃シャルのひつじ【島村シャルロット / ハニスト】,2328,2020-10-31T15:00:10Z,PT32M13S
